Series Name,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Human Capital Index (HCI) (scale 0-1),Liberia,LBR,..,..,..,0.319,..,..,..
Human Capital Index (HCI) (scale 0-1),Madagascar,MDG,..,..,..,0.374,..,..,..
Human Capital Index (HCI) (scale 0-1),Malawi,MWI,..,..,..,0.407,..,..,..
Human Capital Index (HCI) (scale 0-1),Mali,MLI,..,..,..,0.317,..,..,..
Human Capital Index (HCI) (scale 0-1),Mauritania,MRT,..,..,..,0.353,..,..,..
Human Capital Index (HCI) (scale 0-1),Mauritius,MUS,..,..,..,0.626,..,..,..
Human Capital Index (HCI) (scale 0-1),Mozambique,MOZ,..,..,..,0.361,..,..,..
Human Capital Index (HCI) (scale 0-1),Namibia,NAM,..,..,..,0.435,..,..,..
Human Capital Index (HCI) (scale 0-1),Niger,NER,..,..,..,0.316,..,..,..
Human Capital Index (HCI) (scale 0-1),Nigeria,NGA,..,..,..,0.342,..,..,..
Human Capital Index (HCI) (scale 0-1),Rwanda,RWA,..,..,..,0.374,..,..,..
Human Capital Index (HCI) (scale 0-1),Sao Tome and Principe,STP,..,..,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),Senegal,SEN,..,..,..,0.418,..,..,..
Human Capital Index (HCI) (scale 0-1),Seychelles,SYC,..,..,..,0.678,..,..,..
Human Capital Index (HCI) (scale 0-1),Sierra Leone,SLE,..,..,..,0.351,..,..,..
Human Capital Index (HCI) (scale 0-1),Somalia,SOM,..,..,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),South Africa,ZAF,..,..,..,0.406,..,..,..
Human Capital Index (HCI) (scale 0-1),South Sudan,SSD,..,..,..,0.302,..,..,..
Human Capital Index (HCI) (scale 0-1),Sudan,SDN,..,..,..,0.379,..,..,..
Human Capital Index (HCI) (scale 0-1),Tanzania,TZA,..,..,..,0.4,..,..,..
Human Capital Index (HCI) (scale 0-1),Togo,TGO,..,..,..,0.413,..,..,..
Human Capital Index (HCI) (scale 0-1),Uganda,UGA,..,..,..,0.382,..,..,..
Human Capital Index (HCI) (scale 0-1),Zambia,ZMB,..,..,..,0.396,..,..,..
Human Capital Index (HCI) (scale 0-1),Zimbabwe,ZWE,..,..,..,0.441,..,..,..
Human Capital Index (HCI) (scale 0-1),Algeria,DZA,..,..,..,0.523,..,..,..
Human Capital Index (HCI) (scale 0-1),"Egypt, Arab Rep.",EGY,..,..,..,0.486,..,..,..
Human Capital Index (HCI) (scale 0-1),Djibouti,DJI,..,..,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),Libya,LBY,..,..,..,..,..,..,..
Human Capital Index (HCI) (scale 0-1),Tunisia,TUN,..,..,..,0.508,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Angola,AGO,..,..,..,0.358,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Benin,BEN,..,..,..,0.403,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Botswana,BWA,..,..,..,0.446,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Burkina Faso,BFA,..,..,..,0.36,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Burundi,BDI,..,..,..,0.387,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Cabo Verde,CPV,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Cameroon,CMR,..,..,..,0.393,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Central African Republic,CAF,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Chad,TCD,..,..,..,0.289,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Comoros,COM,..,..,..,0.41,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)","Congo, Dem. Rep.",COD,..,..,..,0.37,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)","Congo, Rep.",COG,..,..,..,0.411,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Cote d'Ivoire,CIV,..,..,..,0.323,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Eritrea,ERI,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Eswatini,SWZ,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Ethiopia,ETH,..,..,..,0.386,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Gabon,GAB,..,..,..,0.468,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)","Gambia, The",GMB,..,..,..,0.41,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Ghana,GHA,..,..,..,0.446,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Guinea,GIN,..,..,..,0.352,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Kenya,KEN,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Lesotho,LSO,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Liberia,LBR,..,..,..,0.325,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Madagascar,MDG,..,..,..,0.391,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Malawi,MWI,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Mali,MLI,..,..,..,0.315,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Mauritania,MRT,..,..,..,0.357,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Mauritius,MUS,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Mozambique,MOZ,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Namibia,NAM,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Niger,NER,..,..,..,0.312,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Nigeria,NGA,..,..,..,0.338,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Rwanda,RWA,..,..,..,0.388,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Senegal,SEN,..,..,..,0.428,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Seychelles,SYC,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Sierra Leone,SLE,..,..,..,0.351,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Somalia,SOM,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",South Africa,ZAF,..,..,..,0.408,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",South Sudan,SSD,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Sudan,SDN,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Tanzania,TZA,..,..,..,0.41,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Togo,TGO,..,..,..,0.408,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Uganda,UGA,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Zambia,ZMB,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Zimbabwe,ZWE,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Algeria,DZA,..,..,..,0.545,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)","Egypt, Arab Rep.",EGY,..,..,..,0.505,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Djibouti,DJI,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Libya,LBY,..,..,..,..,..,..,..
"Human Capital Index (HCI), Female (scale 0-1)",Tunisia,TUN,..,..,..,0.53,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Angola,AGO,..,..,..,0.365,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Benin,BEN,..,..,..,0.408,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Botswana,BWA,..,..,..,0.393,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Burkina Faso,BFA,..,..,..,0.354,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Burundi,BDI,..,..,..,0.374,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Cabo Verde,CPV,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Cameroon,CMR,..,..,..,0.395,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Central African Republic,CAF,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Chad,TCD,..,..,..,0.298,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Comoros,COM,..,..,..,0.409,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)","Congo, Dem. Rep.",COD,..,..,..,0.367,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)","Congo, Rep.",COG,..,..,..,0.392,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Cote d'Ivoire,CIV,..,..,..,0.325,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Eritrea,ERI,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Eswatini,SWZ,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Ethiopia,ETH,..,..,..,0.383,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Gabon,GAB,..,..,..,0.439,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)","Gambia, The",GMB,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Ghana,GHA,..,..,..,0.432,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Guinea,GIN,..,..,..,0.377,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Kenya,KEN,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Lesotho,LSO,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Liberia,LBR,..,..,..,0.314,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Madagascar,MDG,..,..,..,0.371,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Malawi,MWI,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Mali,MLI,..,..,..,0.318,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Mauritania,MRT,..,..,..,0.337,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Mauritius,MUS,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Mozambique,MOZ,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Namibia,NAM,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Niger,NER,..,..,..,0.317,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Nigeria,NGA,..,..,..,0.345,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Rwanda,RWA,..,..,..,0.361,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Senegal,SEN,..,..,..,0.408,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Seychelles,SYC,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Sierra Leone,SLE,..,..,..,0.35,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Somalia,SOM,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",South Africa,ZAF,..,..,..,0.362,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",South Sudan,SSD,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Sudan,SDN,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Tanzania,TZA,..,..,..,0.39,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Togo,TGO,..,..,..,0.416,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Uganda,UGA,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Zambia,ZMB,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Zimbabwe,ZWE,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Algeria,DZA,..,..,..,0.504,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)","Egypt, Arab Rep.",EGY,..,..,..,0.468,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Djibouti,DJI,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Libya,LBY,..,..,..,..,..,..,..
"Human Capital Index (HCI), Male (scale 0-1)",Tunisia,TUN,..,..,..,0.488,..,..,..
"Life expectancy at birth, female (years)",Angola,AGO,61.591,62.237,62.783,63.252,63.666,..,..
"Life expectancy at birth, female (years)",Benin,BEN,61.799,62.082,62.379,62.687,63.003,..,..
"Life expectancy at birth, female (years)",Botswana,BWA,68.89,70.013,70.893,71.559,72.049,..,..
"Life expectancy at birth, female (years)",Burkina Faso,BFA,60.03,60.525,60.988,61.43,61.863,..,..
"Life expectancy at birth, female (years)",Burundi,BDI,61.433,61.893,62.301,62.675,63.031,..,..
"Life expectancy at birth, female (years)",Cabo Verde,CPV,75.236,75.423,75.616,75.812,76.007,..,..
"Life expectancy at birth, female (years)",Cameroon,CMR,58.418,58.908,59.367,59.795,60.192,..,..
"Life expectancy at birth, female (years)",Central African Republic,CAF,51.928,52.793,53.614,54.354,54.991,..,..
"Life expectancy at birth, female (years)",Chad,TCD,54.196,54.552,54.856,55.132,55.4,..,..
"Life expectancy at birth, female (years)",Comoros,COM,64.917,65.195,65.444,65.675,65.9,..,..
"Life expectancy at birth, female (years)","Congo, Dem. Rep.",COD,60.282,60.726,61.147,61.539,61.901,..,..
"Life expectancy at birth, female (years)","Congo, Rep.",COG,63.765,64.339,64.86,65.316,65.703,..,..
"Life expectancy at birth, female (years)",Cote d'Ivoire,CIV,56.791,57.344,57.854,58.32,58.741,..,..
"Life expectancy at birth, female (years)",Equatorial Guinea,GNQ,58.266,58.603,58.932,59.259,59.587,..,..
"Life expectancy at birth, female (years)",Eritrea,ERI,66.355,66.838,67.303,67.745,68.162,..,..
"Life expectancy at birth, female (years)",Eswatini,SWZ,57.322,59.383,61.214,62.753,63.968,..,..
"Life expectancy at birth, female (years)",Ethiopia,ETH,66.399,66.926,67.378,67.784,68.165,..,..
"Life expectancy at birth, female (years)",Gabon,GAB,65.991,66.713,67.346,67.883,68.323,..,..
"Life expectancy at birth, female (years)","Gambia, The",GMB,62.017,62.275,62.548,62.84,63.151,..,..
"Life expectancy at birth, female (years)",Ghana,GHA,63.366,63.747,64.13,64.503,64.852,..,..
"Life expectancy at birth, female (years)",Guinea,GIN,59.417,59.993,60.585,61.153,61.666,..,..
"Life expectancy at birth, female (years)",Guinea-Bissau,GNB,58.686,59.024,59.329,59.62,59.913,..,..
"Life expectancy at birth, female (years)",Kenya,KEN,66.415,67.111,67.721,68.244,68.684,..,..
"Life expectancy at birth, female (years)",Lesotho,LSO,53.094,54.266,55.299,56.194,56.954,..,..
"Life expectancy at birth, female (years)",Liberia,LBR,63.181,63.688,64.198,64.68,65.114,..,..
"Life expectancy at birth, female (years)",Madagascar,MDG,66.664,67.091,67.506,67.909,68.301,..,..
"Life expectancy at birth, female (years)",Malawi,MWI,64.065,65.016,65.776,66.4,66.937,..,..
"Life expectancy at birth, female (years)",Mali,MLI,57.7,58.194,58.695,59.185,59.649,..,..
"Life expectancy at birth, female (years)",Mauritania,MRT,65.328,65.58,65.824,66.061,66.292,..,..
"Life expectancy at birth, female (years)",Mauritius,MUS,77.58,77.79,77.76,77.89,77.72,..,..
"Life expectancy at birth, female (years)",Mozambique,MOZ,58.727,59.921,61.063,62.091,62.966,..,..
"Life expectancy at birth, female (years)",Namibia,NAM,64.089,64.866,65.412,65.823,66.18,..,..
"Life expectancy at birth, female (years)",Niger,NER,61.214,61.789,62.305,62.776,63.212,..,..
"Life expectancy at birth, female (years)",Nigeria,NGA,53.506,53.967,54.415,54.843,55.244,..,..
"Life expectancy at birth, female (years)",Rwanda,RWA,68.821,69.434,69.954,70.398,70.784,..,..
"Life expectancy at birth, female (years)",Sao Tome and Principe,STP,71.394,71.739,72.05,72.329,72.583,..,..
"Life expectancy at birth, female (years)",Senegal,SEN,68.21,68.634,68.999,69.324,69.627,..,..
"Life expectancy at birth, female (years)",Seychelles,SYC,78.3,78.7,80.2,78.5,77.4,..,..
"Life expectancy at birth, female (years)",Sierra Leone,SLE,53.216,53.77,54.258,54.697,55.106,..,..
"Life expectancy at birth, female (years)",Somalia,SOM,57.182,57.605,58.022,58.42,58.791,..,..
"Life expectancy at birth, female (years)",South Africa,ZAF,65.359,66.108,66.654,67.064,67.398,..,..
"Life expectancy at birth, female (years)",South Sudan,SSD,58.034,58.362,58.64,58.891,59.135,..,..
"Life expectancy at birth, female (years)",Sudan,SDN,65.919,66.198,66.457,66.705,66.947,..,..
"Life expectancy at birth, female (years)",Tanzania,TZA,64.349,65.127,65.786,66.346,66.824,..,..
"Life expectancy at birth, female (years)",Togo,TGO,60.334,60.706,61.023,61.317,61.612,..,..
"Life expectancy at birth, female (years)",Uganda,UGA,62.496,63.303,64.018,64.64,65.173,..,..
"Life expectancy at birth, female (years)",Zambia,ZMB,63.248,64.297,65.168,65.878,66.447,..,..
"Life expectancy at birth, female (years)",Zimbabwe,ZWE,59.892,60.984,61.719,62.22,62.598,..,..
"Life expectancy at birth, female (years)",Algeria,DZA,77.085,77.306,77.524,77.735,77.938,..,..
"Life expectancy at birth, female (years)","Egypt, Arab Rep.",EGY,73.36,73.563,73.766,73.967,74.162,..,..
"Life expectancy at birth, female (years)",Djibouti,DJI,65.021,66.086,67.109,68.023,68.778,..,..
"Life expectancy at birth, female (years)",Libya,LBY,75.161,75.29,75.449,75.619,75.788,..,..
"Life expectancy at birth, female (years)",Tunisia,TUN,77.832,77.99,78.165,78.35,78.536,..,..
"Life expectancy at birth, male (years)",Angola,AGO,56.14,56.737,57.242,57.677,58.064,..,..
"Life expectancy at birth, male (years)",Benin,BEN,58.853,59.1,59.361,59.633,59.914,..,..
"Life expectancy at birth, male (years)",Botswana,BWA,63.474,64.458,65.22,65.79,66.204,..,..
"Life expectancy at birth, male (years)",Burkina Faso,BFA,58.739,59.183,59.592,59.981,60.361,..,..
"Life expectancy at birth, male (years)",Burundi,BDI,57.871,58.325,58.726,59.092,59.435,..,..
"Life expectancy at birth, male (years)",Cabo Verde,CPV,68.319,68.588,68.846,69.089,69.316,..,..
"Life expectancy at birth, male (years)",Cameroon,CMR,55.76,56.27,56.768,57.235,57.656,..,..
"Life expectancy at birth, male (years)",Central African Republic,CAF,48.338,48.985,49.594,50.152,50.649,..,..
"Life expectancy at birth, male (years)",Chad,TCD,51.403,51.743,52.041,52.315,52.577,..,..
"Life expectancy at birth, male (years)",Comoros,COM,61.564,61.804,62.015,62.21,62.399,..,..
"Life expectancy at birth, male (years)","Congo, Dem. Rep.",COD,57.378,57.79,58.174,58.528,58.852,..,..
"Life expectancy at birth, male (years)","Congo, Rep.",COG,61.342,61.801,62.202,62.546,62.837,..,..
"Life expectancy at birth, male (years)",Cote d'Ivoire,CIV,54.375,54.935,55.428,55.864,56.251,..,..
"Life expectancy at birth, male (years)",Equatorial Guinea,GNQ,55.935,56.315,56.692,57.059,57.41,..,..
"Life expectancy at birth, male (years)",Eritrea,ERI,62.121,62.565,62.994,63.404,63.79,..,..
"Life expectancy at birth, male (years)",Eswatini,SWZ,50.263,51.781,53.152,54.329,55.284,..,..
"Life expectancy at birth, male (years)",Ethiopia,ETH,62.73,63.207,63.622,63.997,64.35,..,..
"Life expectancy at birth, male (years)",Gabon,GAB,62.665,63.153,63.552,63.879,64.152,..,..
"Life expectancy at birth, male (years)","Gambia, The",GMB,59.377,59.602,59.836,60.088,60.362,..,..
"Life expectancy at birth, male (years)",Ghana,GHA,61.474,61.806,62.13,62.437,62.724,..,..
"Life expectancy at birth, male (years)",Guinea,GIN,58.423,59.003,59.546,60.04,60.477,..,..
"Life expectancy at birth, male (years)",Guinea-Bissau,GNB,54.299,54.765,55.198,55.597,55.965,..,..
"Life expectancy at birth, male (years)",Kenya,KEN,61.822,62.452,63.031,63.539,63.965,..,..
"Life expectancy at birth, male (years)",Lesotho,LSO,46.878,47.979,48.969,49.837,50.582,..,..
"Life expectancy at birth, male (years)",Liberia,LBR,60.279,60.856,61.409,61.911,62.347,..,..
"Life expectancy at birth, male (years)",Madagascar,MDG,63.613,63.999,64.369,64.728,65.077,..,..
"Life expectancy at birth, male (years)",Malawi,MWI,58.035,58.898,59.587,60.155,60.651,..,..
"Life expectancy at birth, male (years)",Mali,MLI,56.364,56.818,57.275,57.718,58.137,..,..
"Life expectancy at birth, male (years)",Mauritania,MRT,61.935,62.251,62.552,62.831,63.082,..,..
"Life expectancy at birth, male (years)",Mauritius,MUS,70.97,71.08,71.19,71.3,71.27,..,..
"Life expectancy at birth, male (years)",Mozambique,MOZ,53.222,54.295,55.339,56.293,57.114,..,..
"Life expectancy at birth, male (years)",Namibia,NAM,58.595,59.195,59.65,60.02,60.357,..,..
"Life expectancy at birth, male (years)",Niger,NER,58.988,59.536,60.033,60.485,60.9,..,..
"Life expectancy at birth, male (years)",Nigeria,NGA,51.865,52.286,52.696,53.086,53.45,..,..
"Life expectancy at birth, male (years)",Rwanda,RWA,64.854,65.371,65.81,66.187,66.518,..,..
"Life expectancy at birth, male (years)",Sao Tome and Principe,STP,66.737,67.045,67.321,67.565,67.783,..,..
"Life expectancy at birth, male (years)",Senegal,SEN,64.365,64.683,64.972,65.242,65.501,..,..
"Life expectancy at birth, male (years)",Seychelles,SYC,68.4,70.1,68.7,70.3,68.5,..,..
"Life expectancy at birth, male (years)",Sierra Leone,SLE,51.485,52.068,52.586,53.049,53.468,..,..
"Life expectancy at birth, male (years)",Somalia,SOM,53.912,54.308,54.697,55.067,55.41,..,..
"Life expectancy at birth, male (years)",South Africa,ZAF,58.728,59.342,59.803,60.162,60.463,..,..
"Life expectancy at birth, male (years)",South Sudan,SSD,55.106,55.386,55.64,55.88,56.115,..,..
"Life expectancy at birth, male (years)",Sudan,SDN,62.453,62.693,62.9,63.09,63.277,..,..
"Life expectancy at birth, male (years)",Tanzania,TZA,60.22,61.082,61.879,62.581,63.17,..,..
"Life expectancy at birth, male (years)",Togo,TGO,58.806,59.128,59.398,59.644,59.892,..,..
"Life expectancy at birth, male (years)",Uganda,UGA,58.716,59.318,59.83,60.27,60.655,..,..
"Life expectancy at birth, male (years)",Zambia,ZMB,58.333,59.105,59.697,60.158,60.533,..,..
"Life expectancy at birth, male (years)",Zimbabwe,ZWE,56.632,57.778,58.565,59.105,59.501,..,..
"Life expectancy at birth, male (years)",Algeria,DZA,74.713,74.917,75.115,75.307,75.494,..,..
"Life expectancy at birth, male (years)","Egypt, Arab Rep.",EGY,68.974,69.144,69.302,69.453,69.599,..,..
"Life expectancy at birth, male (years)",Djibouti,DJI,61.516,62.399,63.245,64,64.629,..,..
"Life expectancy at birth, male (years)",Libya,LBY,69.105,69.239,69.442,69.672,69.895,..,..
"Life expectancy at birth, male (years)",Tunisia,TUN,73.7,73.903,74.102,74.297,74.493,..,..
"Life expectancy at age 60, female (years)",Angola,AGO,..,..,..,16.567008,..,..,..
"Life expectancy at age 60, female (years)",Benin,BEN,..,..,..,17.739413,..,..,..
"Life expectancy at age 60, female (years)",Botswana,BWA,..,..,..,20.44572,..,..,..
"Life expectancy at age 60, female (years)",Burkina Faso,BFA,..,..,..,15.938002,..,..,..
"Life expectancy at age 60, female (years)",Burundi,BDI,..,..,..,17.335921,..,..,..
"Life expectancy at age 60, female (years)",Cabo Verde,CPV,..,..,..,20.169248,..,..,..
"Life expectancy at age 60, female (years)",Cameroon,CMR,..,..,..,15.84233,..,..,..
"Life expectancy at age 60, female (years)",Central African Republic,CAF,..,..,..,15.515153,..,..,..
"Life expectancy at age 60, female (years)",Chad,TCD,..,..,..,16.508984,..,..,..
"Life expectancy at age 60, female (years)",Comoros,COM,..,..,..,17.221426,..,..,..
"Life expectancy at age 60, female (years)","Congo, Dem. Rep.",COD,..,..,..,17.556022,..,..,..
"Life expectancy at age 60, female (years)","Congo, Rep.",COG,..,..,..,17.161032,..,..,..
"Life expectancy at age 60, female (years)",Cote d'Ivoire,CIV,..,..,..,15.329904,..,..,..
"Life expectancy at age 60, female (years)",Equatorial Guinea,GNQ,..,..,..,15.915379,..,..,..
"Life expectancy at age 60, female (years)",Eritrea,ERI,..,..,..,17.356265,..,..,..
"Life expectancy at age 60, female (years)",Eswatini,SWZ,..,..,..,18.543682,..,..,..
"Life expectancy at age 60, female (years)",Ethiopia,ETH,..,..,..,18.847546,..,..,..
"Life expectancy at age 60, female (years)",Gabon,GAB,..,..,..,18.035676,..,..,..
"Life expectancy at age 60, female (years)","Gambia, The",GMB,..,..,..,16.078569,..,..,..
"Life expectancy at age 60, female (years)",Ghana,GHA,..,..,..,16.347206,..,..,..
"Life expectancy at age 60, female (years)",Guinea,GIN,..,..,..,15.811307,..,..,..
"Life expectancy at age 60, female (years)",Guinea-Bissau,GNB,..,..,..,15.639912,..,..,..
"Life expectancy at age 60, female (years)",Kenya,KEN,..,..,..,18.635436,..,..,..
"Life expectancy at age 60, female (years)",Lesotho,LSO,..,..,..,16.901144,..,..,..
"Life expectancy at age 60, female (years)",Liberia,LBR,..,..,..,17.426585,..,..,..
"Life expectancy at age 60, female (years)",Madagascar,MDG,..,..,..,17.792731,..,..,..
"Life expectancy at age 60, female (years)",Malawi,MWI,..,..,..,17.888626,..,..,..
"Life expectancy at age 60, female (years)",Mali,MLI,..,..,..,15.595345,..,..,..
"Life expectancy at age 60, female (years)",Mauritania,MRT,..,..,..,17.531155,..,..,..
"Life expectancy at age 60, female (years)",Mauritius,MUS,..,..,..,22.538424,..,..,..
"Life expectancy at age 60, female (years)",Mozambique,MOZ,..,..,..,17.20325,..,..,..
"Life expectancy at age 60, female (years)",Namibia,NAM,..,..,..,17.528392,..,..,..
"Life expectancy at age 60, female (years)",Niger,NER,..,..,..,16.794677,..,..,..
"Life expectancy at age 60, female (years)",Nigeria,NGA,..,..,..,14.312354,..,..,..
"Life expectancy at age 60, female (years)",Rwanda,RWA,..,..,..,19.037588,..,..,..
"Life expectancy at age 60, female (years)",Sao Tome and Principe,STP,..,..,..,18.847558,..,..,..
"Life expectancy at age 60, female (years)",Senegal,SEN,..,..,..,17.723619,..,..,..
"Life expectancy at age 60, female (years)",Seychelles,SYC,..,..,..,21.752301,..,..,..
"Life expectancy at age 60, female (years)",Sierra Leone,SLE,..,..,..,15.40081,..,..,..
"Life expectancy at age 60, female (years)",Somalia,SOM,..,..,..,16.881844,..,..,..
"Life expectancy at age 60, female (years)",South Africa,ZAF,..,..,..,18.342386,..,..,..
"Life expectancy at age 60, female (years)",South Sudan,SSD,..,..,..,17.168588,..,..,..
"Life expectancy at age 60, female (years)",Sudan,SDN,..,..,..,18.470247,..,..,..
"Life expectancy at age 60, female (years)",Tanzania,TZA,..,..,..,17.542197,..,..,..
"Life expectancy at age 60, female (years)",Togo,TGO,..,..,..,15.662933,..,..,..
