Series Name,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Saved any money in the past year, female  (% age 15+)","Egypt, Arab Rep.",EGY,23.974123,..,..,27.02243423,..,..,..
"Saved any money in the past year, female  (% age 15+)",Djibouti,DJI,..,..,..,..,..,..,..
"Saved any money in the past year, female  (% age 15+)",Libya,LBY,..,..,..,53.1450386,..,..,..
"Saved any money in the past year, female  (% age 15+)",Tunisia,TUN,36.77071762,..,..,34.13615417,..,..,..
"Saved any money in the past year, male  (% age 15+)",Angola,AGO,56.53065491,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Benin,BEN,62.4688797,..,..,54.08208466,..,..,..
"Saved any money in the past year, male  (% age 15+)",Botswana,BWA,58.84810638,..,..,52.55602646,..,..,..
"Saved any money in the past year, male  (% age 15+)",Burkina Faso,BFA,49.36224365,..,..,54.78440475,..,..,..
"Saved any money in the past year, male  (% age 15+)",Burundi,BDI,38.00093079,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Cabo Verde,CPV,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Cameroon,CMR,63.08753586,..,..,59.45954132,..,..,..
"Saved any money in the past year, male  (% age 15+)",Central African Republic,CAF,..,..,..,38.59816742,..,..,..
"Saved any money in the past year, male  (% age 15+)",Chad,TCD,52.08998489,..,..,28.86656189,..,..,..
"Saved any money in the past year, male  (% age 15+)",Comoros,COM,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)","Congo, Dem. Rep.",COD,66.65590668,..,..,38.36593628,..,..,..
"Saved any money in the past year, male  (% age 15+)","Congo, Rep.",COG,56.01573563,..,..,46.16783142,..,..,..
"Saved any money in the past year, male  (% age 15+)",Cote d'Ivoire,CIV,67.00517273,..,..,51.28642273,..,..,..
"Saved any money in the past year, male  (% age 15+)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Eritrea,ERI,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Eswatini,SWZ,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Ethiopia,ETH,51.40130615,..,..,64.5891037,..,..,..
"Saved any money in the past year, male  (% age 15+)",Gabon,GAB,55.92541504,..,..,58.86556625,..,..,..
"Saved any money in the past year, male  (% age 15+)","Gambia, The",GMB,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Ghana,GHA,57.64474869,..,..,53.92745209,..,..,..
"Saved any money in the past year, male  (% age 15+)",Guinea,GIN,44.73637772,..,..,38.23396683,..,..,..
"Saved any money in the past year, male  (% age 15+)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Kenya,KEN,80.45323181,..,..,76.5606842,..,..,..
"Saved any money in the past year, male  (% age 15+)",Lesotho,LSO,..,..,..,41.38529205,..,..,..
"Saved any money in the past year, male  (% age 15+)",Liberia,LBR,..,..,..,72.30749512,..,..,..
"Saved any money in the past year, male  (% age 15+)",Madagascar,MDG,42.08230209,..,..,48.88335037,..,..,..
"Saved any money in the past year, male  (% age 15+)",Malawi,MWI,60.1867218,..,..,52.96139526,..,..,..
"Saved any money in the past year, male  (% age 15+)",Mali,MLI,45.26278305,..,..,52.35652161,..,..,..
"Saved any money in the past year, male  (% age 15+)",Mauritania,MRT,41.51555634,..,..,46.09957123,..,..,..
"Saved any money in the past year, male  (% age 15+)",Mauritius,MUS,55.45599365,..,..,60.20150757,..,..,..
"Saved any money in the past year, male  (% age 15+)",Mozambique,MOZ,..,..,..,47.88911819,..,..,..
"Saved any money in the past year, male  (% age 15+)",Namibia,NAM,61.62141037,..,..,65.63787842,..,..,..
"Saved any money in the past year, male  (% age 15+)",Niger,NER,60.05424118,..,..,26.1529007,..,..,..
"Saved any money in the past year, male  (% age 15+)",Nigeria,NGA,71.68502808,..,..,67.67914581,..,..,..
"Saved any money in the past year, male  (% age 15+)",Rwanda,RWA,58.23971558,..,..,69.25984192,..,..,..
"Saved any money in the past year, male  (% age 15+)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Senegal,SEN,61.27218628,..,..,46.72712708,..,..,..
"Saved any money in the past year, male  (% age 15+)",Seychelles,SYC,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Sierra Leone,SLE,67.39698029,..,..,57.00222397,..,..,..
"Saved any money in the past year, male  (% age 15+)",Somalia,SOM,42.4029808,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",South Africa,ZAF,66.50773621,..,..,61.02340698,..,..,..
"Saved any money in the past year, male  (% age 15+)",South Sudan,SSD,..,..,..,36.61751938,..,..,..
"Saved any money in the past year, male  (% age 15+)",Sudan,SDN,41.22901154,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Tanzania,TZA,62.27667999,..,..,50.75274658,..,..,..
"Saved any money in the past year, male  (% age 15+)",Togo,TGO,40.22909546,..,..,53.53459549,..,..,..
"Saved any money in the past year, male  (% age 15+)",Uganda,UGA,78.42051697,..,..,71.82389832,..,..,..
"Saved any money in the past year, male  (% age 15+)",Zambia,ZMB,71.77407074,..,..,61.93950272,..,..,..
"Saved any money in the past year, male  (% age 15+)",Zimbabwe,ZWE,50.97001648,..,..,55.23212433,..,..,..
"Saved any money in the past year, male  (% age 15+)",Algeria,DZA,53.27094269,..,..,44.5147171,..,..,..
"Saved any money in the past year, male  (% age 15+)","Egypt, Arab Rep.",EGY,27.808424,..,..,34.30552673,..,..,..
"Saved any money in the past year, male  (% age 15+)",Djibouti,DJI,..,..,..,..,..,..,..
"Saved any money in the past year, male  (% age 15+)",Libya,LBY,..,..,..,68.11981964,..,..,..
"Saved any money in the past year, male  (% age 15+)",Tunisia,TUN,39.26716995,..,..,44.82980728,..,..,..
"Self-employed, female (% of female employment) (modeled ILO estimate)",Angola,AGO,83.06400299,82.86699677,82.67299652,82.55500031,82.39499664,82.23999786,82.09700012
"Self-employed, female (% of female employment) (modeled ILO estimate)",Benin,BEN,95.21099854,95.16799927,95.11299896,95.03900146,94.95200348,94.86699677,94.77899933
"Self-employed, female (% of female employment) (modeled ILO estimate)",Botswana,BWA,32.05799866,31.77899933,31.6989994,31.50499916,31.36599922,31.19599915,31.06299973
"Self-employed, female (% of female employment) (modeled ILO estimate)",Burkina Faso,BFA,90.89499664,90.80000305,90.68699646,90.55400085,90.41400146,90.28800201,90.16400146
"Self-employed, female (% of female employment) (modeled ILO estimate)",Burundi,BDI,96.84899902,96.85600281,96.86299896,96.86399841,96.86000061,96.86100006,96.86199951
"Self-employed, female (% of female employment) (modeled ILO estimate)",Cabo Verde,CPV,50.31600189,50.38999939,49.88800049,49.36700058,48.72399902,48.26499939,47.80899811
"Self-employed, female (% of female employment) (modeled ILO estimate)",Cameroon,CMR,86.31600189,86.1740036,86.04499817,85.93800354,85.84100342,85.75499725,85.66799927
"Self-employed, female (% of female employment) (modeled ILO estimate)",Central African Republic,CAF,96.35099792,96.32099915,96.27999878,96.23899841,96.19499969,96.16200256,96.125
"Self-employed, female (% of female employment) (modeled ILO estimate)",Chad,TCD,98.90599823,98.89499664,98.91200256,98.92199707,98.91500092,98.91200256,98.90100098
"Self-employed, female (% of female employment) (modeled ILO estimate)",Comoros,COM,82.59600067,82.53399658,82.45400238,82.34700012,82.22899628,82.16999817,82.0510025
"Self-employed, female (% of female employment) (modeled ILO estimate)","Congo, Dem. Rep.",COD,91.64900208,91.55999756,91.49700165,91.42900085,91.34400177,91.27799988,91.21600342
"Self-employed, female (% of female employment) (modeled ILO estimate)","Congo, Rep.",COG,91.30799866,91.21900177,91.18000031,91.22299957,91.24299622,91.22799683,91.18399811
"Self-employed, female (% of female employment) (modeled ILO estimate)",Cote d'Ivoire,CIV,86.88300323,86.55799866,86.23200226,83.18800354,82.91899872,82.65699768,82.39299774
"Self-employed, female (% of female employment) (modeled ILO estimate)",Equatorial Guinea,GNQ,91.74299622,91.66699982,91.65399933,91.66300201,91.63700104,91.63300323,91.64199829
"Self-employed, female (% of female employment) (modeled ILO estimate)",Eritrea,ERI,93.1740036,93.26599884,93.23200226,93.26000214,93.13800049,93.01899719,92.93299866
"Self-employed, female (% of female employment) (modeled ILO estimate)",Eswatini,SWZ,40.10800171,40.90399933,41.56299973,41.43000031,41.33599854,41.22499847,41.15000153
"Self-employed, female (% of female employment) (modeled ILO estimate)",Ethiopia,ETH,90.62000275,90.34500122,90.05799866,89.77899933,89.51100159,89.2539978,88.99299622
"Self-employed, female (% of female employment) (modeled ILO estimate)",Gabon,GAB,40.36100006,40.38399887,40.4109993,40.43399811,40.48300171,40.5359993,40.55899811
"Self-employed, female (% of female employment) (modeled ILO estimate)","Gambia, The",GMB,84.92900085,84.78800201,84.73200226,84.61399841,84.44000244,84.27100372,84.10600281
"Self-employed, female (% of female employment) (modeled ILO estimate)",Ghana,GHA,84.43399811,83.53500366,83.40000153,83.20700073,82.93800354,82.71900177,82.4980011
"Self-employed, female (% of female employment) (modeled ILO estimate)",Guinea,GIN,97.05500031,97.02500153,96.96399689,96.88600159,96.83100128,96.8030014,96.77400208
"Self-employed, female (% of female employment) (modeled ILO estimate)",Guinea-Bissau,GNB,86.02799988,85.88800049,85.71900177,85.5490036,85.40599823,85.26000214,85.10299683
"Self-employed, female (% of female employment) (modeled ILO estimate)",Kenya,KEN,63.74599838,62.13700104,60.60599899,60.34600067,60.0890007,59.86399841,59.64899826
"Self-employed, female (% of female employment) (modeled ILO estimate)",Lesotho,LSO,20.01600075,19.91399956,19.8220005,19.75200081,19.71299934,19.63999939,19.55900002
"Self-employed, female (% of female employment) (modeled ILO estimate)",Liberia,LBR,90.89399719,91.01499939,91.1230011,91.07099915,91.03299713,91.03500366,91.01999664
"Self-employed, female (% of female employment) (modeled ILO estimate)",Madagascar,MDG,91.98899841,91.98000336,91.86799622,91.74700165,91.61599731,91.48699951,91.35299683
"Self-employed, female (% of female employment) (modeled ILO estimate)",Malawi,MWI,66.79100037,66.64800262,66.50900269,66.33300018,66.16300201,66.01000214,65.84200287
"Self-employed, female (% of female employment) (modeled ILO estimate)",Mali,MLI,89.45600128,89.27200317,89.10900116,88.5719986,88.11299896,87.98899841,87.86599731
"Self-employed, female (% of female employment) (modeled ILO estimate)",Mauritania,MRT,69.83499908,69.55799866,69.43499756,69.25499725,69.03199768,68.78800201,68.47599792
"Self-employed, female (% of female employment) (modeled ILO estimate)",Mauritius,MUS,15.91100025,16.06699944,15.20899963,14.81099987,14.77200031,14.72099972,14.67000008
"Self-employed, female (% of female employment) (modeled ILO estimate)",Mozambique,MOZ,94.59999847,94.40100098,94.33699799,94.27899933,94.22599792,94.19799805,94.14299774
"Self-employed, female (% of female employment) (modeled ILO estimate)",Namibia,NAM,41.35100174,38.30500031,35.32099915,38.94900131,42.89599991,42.70999908,42.56299973
"Self-employed, female (% of female employment) (modeled ILO estimate)",Niger,NER,97.81999969,97.78299713,97.74900055,97.71299744,97.67700195,97.63700104,97.59700012
"Self-employed, female (% of female employment) (modeled ILO estimate)",Nigeria,NGA,87.1190033,87.04599762,87.0490036,86.99900055,86.93399811,86.88200378,86.82800293
"Self-employed, female (% of female employment) (modeled ILO estimate)",Rwanda,RWA,78.69000244,78.43299866,78.20899963,77.99500275,77.70899963,77.43099976,77.14199829
"Self-employed, female (% of female employment) (modeled ILO estimate)",Sao Tome and Principe,STP,58.60300064,58.25999832,58.01100159,57.7480011,57.49100113,57.31999969,57.16500092
"Self-employed, female (% of female employment) (modeled ILO estimate)",Senegal,SEN,74.81700134,73.73500061,73.49299622,73.21800232,72.93099976,72.7009964,72.44300079
"Self-employed, female (% of female employment) (modeled ILO estimate)",Seychelles,SYC,..,..,..,..,..,..,..
"Self-employed, female (% of female employment) (modeled ILO estimate)",Sierra Leone,SLE,94.8239975,95.0039978,94.9280014,94.86599731,94.80899811,94.75499725,94.70400238
"Self-employed, female (% of female employment) (modeled ILO estimate)",Somalia,SOM,94.7460022,94.70600128,94.65899658,94.61100006,94.5739975,94.53600311,94.4980011
"Self-employed, female (% of female employment) (modeled ILO estimate)",South Africa,ZAF,11.81599998,12.06599998,12.33699989,12.97599983,12.53600025,12.54399967,12.5539999
"Self-employed, female (% of female employment) (modeled ILO estimate)",South Sudan,SSD,90.75099945,91.19100189,91.55200195,91.88899994,92.01899719,91.89800262,91.71399689
"Self-employed, female (% of female employment) (modeled ILO estimate)",Sudan,SDN,66.86499786,66.6269989,66.40499878,66.23100281,66.49299622,66.77600098,67.01999664
"Self-employed, female (% of female employment) (modeled ILO estimate)",Tanzania,TZA,90.79100037,90.59400177,90.38500214,90.16999817,89.95200348,89.76899719,89.58200073
"Self-employed, female (% of female employment) (modeled ILO estimate)",Togo,TGO,89.37000275,89.2460022,89.1309967,89.01699829,88.89700317,88.79299927,88.68299866
"Self-employed, female (% of female employment) (modeled ILO estimate)",Uganda,UGA,85.66200256,85.53199768,85.40399933,85.30999756,85.16600037,85.04199982,84.91100311
"Self-employed, female (% of female employment) (modeled ILO estimate)",Zambia,ZMB,88.78900146,88.68699646,88.56300354,88.4469986,88.3010025,88.24299622,88.19000244
"Self-employed, female (% of female employment) (modeled ILO estimate)",Zimbabwe,ZWE,75.13300323,75.06999969,75.04100037,74.90100098,74.70500183,74.89800262,74.83100128
"Self-employed, female (% of female employment) (modeled ILO estimate)",Algeria,DZA,26.09399986,25.88599968,25.64599991,25.40099907,25.35899925,25.35199928,25.33200073
"Self-employed, female (% of female employment) (modeled ILO estimate)","Egypt, Arab Rep.",EGY,48.85400009,48.45000076,33.88299942,37.03900146,36.11399841,35.10900116,34.125
"Self-employed, female (% of female employment) (modeled ILO estimate)",Djibouti,DJI,57.01100159,56.63600159,56.25099945,55.89400101,55.56600189,55.23699951,54.88700104
"Self-employed, female (% of female employment) (modeled ILO estimate)",Libya,LBY,4.721000195,4.850999832,4.859000206,5.130000114,4.955999851,4.791999817,4.848999977
"Self-employed, female (% of female employment) (modeled ILO estimate)",Tunisia,TUN,18.43899918,18.12700081,17.91200066,17.74399948,17.58300018,17.34600067,17.21800041
"Self-employed, male (% of male employment) (modeled ILO estimate)",Angola,AGO,59.48600006,59.24700165,59.00799942,58.7120018,58.4620018,58.16600037,57.8769989
"Self-employed, male (% of male employment) (modeled ILO estimate)",Benin,BEN,84.30899811,84.20200348,84.05200195,83.85600281,83.62999725,83.41100311,83.18499756
"Self-employed, male (% of male employment) (modeled ILO estimate)",Botswana,BWA,26.84499931,26.75900078,26.5340004,26.40699959,26.25399971,26.13899994,26.01000023
"Self-employed, male (% of male employment) (modeled ILO estimate)",Burkina Faso,BFA,85.47200012,85.34600067,85.17700195,85.0039978,84.8219986,84.66899872,84.51000214
"Self-employed, male (% of male employment) (modeled ILO estimate)",Burundi,BDI,92.19599915,92.23999786,92.24900055,92.2519989,92.24900055,92.25499725,92.26100159
"Self-employed, male (% of male employment) (modeled ILO estimate)",Cabo Verde,CPV,33.2140007,32.72200012,32.34700012,32.04399872,31.63100052,31.35899925,31.09000015
"Self-employed, male (% of male employment) (modeled ILO estimate)",Cameroon,CMR,69.73400116,69.47100067,69.24900055,69.05999756,68.84300232,68.65799713,68.46600342
"Self-employed, male (% of male employment) (modeled ILO estimate)",Central African Republic,CAF,89.91300201,89.8239975,89.73400116,89.64600372,89.55699921,89.48300171,89.40000153
"Self-employed, male (% of male employment) (modeled ILO estimate)",Chad,TCD,88.44599915,88.38200378,88.52999878,88.59700012,88.53700256,88.51200104,88.42099762
"Self-employed, male (% of male employment) (modeled ILO estimate)",Comoros,COM,59.57300186,59.47600174,59.34899902,59.18700027,59.00999832,58.92399979,58.73699951
"Self-employed, male (% of male employment) (modeled ILO estimate)","Congo, Dem. Rep.",COD,73.26499939,73.06900024,72.97000122,72.84200287,72.65899658,72.53700256,72.42500305
"Self-employed, male (% of male employment) (modeled ILO estimate)","Congo, Rep.",COG,63.73400116,63.65599823,63.77700043,63.84600067,63.75,63.60800171,63.54000092
"Self-employed, male (% of male employment) (modeled ILO estimate)",Cote d'Ivoire,CIV,68.81999969,67.99099731,67.21299744,66.55799866,66.12799835,65.69799805,65.27300262
"Self-employed, male (% of male employment) (modeled ILO estimate)",Equatorial Guinea,GNQ,82.92099762,82.89099884,82.8239975,82.75,82.70300293,82.65899658,82.61100006
"Self-employed, male (% of male employment) (modeled ILO estimate)",Eritrea,ERI,81.64199829,82.28299713,81.9509964,82.15399933,81.73300171,81.61100006,81.4489975
"Self-employed, male (% of male employment) (modeled ILO estimate)",Eswatini,SWZ,27.67200089,28.63500023,29.59799957,29.40999985,29.27000046,29.17099953,29.09199905
"Self-employed, male (% of male employment) (modeled ILO estimate)",Ethiopia,ETH,85.62799835,85.32499695,85.03800201,84.72599792,84.46900177,84.20200348,83.93599701
"Self-employed, male (% of male employment) (modeled ILO estimate)",Gabon,GAB,30.25,30.21500015,30.20100021,30.18000031,30.14800072,30.09399986,30.04599953
"Self-employed, male (% of male employment) (modeled ILO estimate)","Gambia, The",GMB,66.70500183,66.46499634,66.36399841,66.16300201,65.88600159,65.62200165,65.36399841
"Self-employed, male (% of male employment) (modeled ILO estimate)",Ghana,GHA,69.22399902,68.45200348,68.18599701,67.77100372,67.4509964,67.10500336,66.85199738
"Self-employed, male (% of male employment) (modeled ILO estimate)",Guinea,GIN,86.11499786,85.98699951,85.72499847,85.39700317,85.1780014,85.06400299,84.9469986
"Self-employed, male (% of male employment) (modeled ILO estimate)",Guinea-Bissau,GNB,70.78600311,70.54199982,70.30699921,70.07299805,69.88600159,69.6740036,69.4509964
"Self-employed, male (% of male employment) (modeled ILO estimate)",Kenya,KEN,46.5890007,45.4659996,44.45800018,44.18899918,43.83100128,43.5870018,43.30799866
"Self-employed, male (% of male employment) (modeled ILO estimate)",Lesotho,LSO,14.93999958,14.85599995,14.75800037,14.72500038,14.64099979,14.56799984,14.53899956
"Self-employed, male (% of male employment) (modeled ILO estimate)",Liberia,LBR,68.80899811,68.23500061,67.59300232,67.4940033,67.42900085,67.46099854,67.45600128
"Self-employed, male (% of male employment) (modeled ILO estimate)",Madagascar,MDG,86.67299652,86.97399902,86.84500122,86.71499634,86.56600189,86.42500305,86.27799988
"Self-employed, male (% of male employment) (modeled ILO estimate)",Malawi,MWI,55.84799957,55.6969986,55.54700089,55.36500168,55.18899918,55.02999878,54.85900116
"Self-employed, male (% of male employment) (modeled ILO estimate)",Mali,MLI,75.42500305,75.12200165,74.85399628,75.88700104,76.89399719,76.67700195,76.46600342
"Self-employed, male (% of male employment) (modeled ILO estimate)",Mauritania,MRT,50.24900055,50.08100128,49.90599823,49.69100189,49.44499969,49.11100006,48.82799911
"Self-employed, male (% of male employment) (modeled ILO estimate)",Mauritius,MUS,23.5,23.82500076,23.77199936,24.0890007,24.06800079,24.01000023,23.94799995
"Self-employed, male (% of male employment) (modeled ILO estimate)",Mozambique,MOZ,77.4940033,76.86299896,76.68699646,76.52799988,76.3769989,76.30699921,76.13700104
"Self-employed, male (% of male employment) (modeled ILO estimate)",Namibia,NAM,26.8409996,25.52400017,24.56500053,28.19499969,32.18600082,31.98200035,31.76000023
"Self-employed, male (% of male employment) (modeled ILO estimate)",Niger,NER,92.31199646,92.24700165,92.17099762,92.09500122,92.01200104,91.9280014,91.84400177
"Self-employed, male (% of male employment) (modeled ILO estimate)",Nigeria,NGA,77.41699982,77.31900024,77.33699799,77.2559967,77.15699768,77.08399963,77.00700378
"Self-employed, male (% of male employment) (modeled ILO estimate)",Rwanda,RWA,59.34799957,59.04899979,58.84799957,58.6230011,58.30899811,58.04100037,57.75299835
"Self-employed, male (% of male employment) (modeled ILO estimate)",Sao Tome and Principe,STP,46.97299957,46.7840004,46.55400085,46.3370018,46.1570015,45.99900055,45.82699966
"Self-employed, male (% of male employment) (modeled ILO estimate)",Senegal,SEN,62.92699814,61.79899979,61.5340004,61.22499847,60.91799927,60.66899872,60.37599945
"Self-employed, male (% of male employment) (modeled ILO estimate)",Seychelles,SYC,..,..,..,..,..,..,..
"Self-employed, male (% of male employment) (modeled ILO estimate)",Sierra Leone,SLE,82.94799805,83.36699677,83.17500305,82.9960022,82.83100128,82.68199921,82.53900146
"Self-employed, male (% of male employment) (modeled ILO estimate)",Somalia,SOM,86.875,86.78900146,86.70800018,86.63300323,86.5510025,86.48100281,86.41000366
"Self-employed, male (% of male employment) (modeled ILO estimate)",South Africa,ZAF,15.90400028,16.52300072,17.23900032,17.40999985,17.95400047,17.91600037,17.87000084
"Self-employed, male (% of male employment) (modeled ILO estimate)",South Sudan,SSD,82.70300293,83.60399628,84.60700226,85.02999878,85.19999695,84.79399872,84.44400024
"Self-employed, male (% of male employment) (modeled ILO estimate)",Sudan,SDN,52.41500092,52.05799866,51.75899887,51.50799942,51.85900116,52.27099991,52.63999939
"Self-employed, male (% of male employment) (modeled ILO estimate)",Tanzania,TZA,82.7480011,82.52100372,82.27300262,82.02600098,81.77500153,81.5739975,81.35500336
"Self-employed, male (% of male employment) (modeled ILO estimate)",Togo,TGO,77.73999786,77.51399994,77.30200195,77.09400177,76.86599731,76.66600037,76.45700073
"Self-employed, male (% of male employment) (modeled ILO estimate)",Uganda,UGA,73.0739975,72.83999634,72.62799835,72.43499756,72.18699646,71.97200012,71.75
"Self-employed, male (% of male employment) (modeled ILO estimate)",Zambia,ZMB,70.27799988,70.11599731,69.91500092,69.73600006,69.51899719,69.4280014,69.33799744
"Self-employed, male (% of male employment) (modeled ILO estimate)",Zimbabwe,ZWE,56.13299942,55.93999863,55.78499985,55.50400162,55.17300034,55.27799988,55.06700134
"Self-employed, male (% of male employment) (modeled ILO estimate)",Algeria,DZA,32.26599884,32.50299835,32.70299911,32.93299866,32.84799957,32.78099823,32.72900009
"Self-employed, male (% of male employment) (modeled ILO estimate)","Egypt, Arab Rep.",EGY,36.63499832,34.59999847,29.15399933,30.58300018,30.4109993,30.25399971,30.09900093
"Self-employed, male (% of male employment) (modeled ILO estimate)",Djibouti,DJI,43.18799973,42.86500168,42.56800079,42.31900024,42.02899933,41.74000168,41.45100021
"Self-employed, male (% of male employment) (modeled ILO estimate)",Libya,LBY,7.867000103,7.78399992,7.765999794,7.644999981,7.722000122,7.768000126,7.727000237
"Self-employed, male (% of male employment) (modeled ILO estimate)",Tunisia,TUN,30.80400085,30.66600037,30.49200058,30.3560009,30.21100044,30.11899948,30.01199913
Share of female business owners (% of total business owners),Angola,AGO,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Benin,BEN,15.23545706,14.4453758,18.07486631,20.09637188,19.15594133,..,..
Share of female business owners (% of total business owners),Botswana,BWA,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Burkina Faso,BFA,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Burundi,BDI,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Cabo Verde,CPV,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Cameroon,CMR,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Central African Republic,CAF,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Chad,TCD,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Comoros,COM,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),"Congo, Rep.",COG,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Cote d'Ivoire,CIV,18.98182723,17.42916175,20.11490226,18.15085863,21.74138527,..,..
Share of female business owners (% of total business owners),Equatorial Guinea,GNQ,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Eritrea,ERI,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Eswatini,SWZ,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Ethiopia,ETH,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Gabon,GAB,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),"Gambia, The",GMB,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Ghana,GHA,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Guinea,GIN,12.0906801,11.75257732,10.30760928,14.10912191,12.20532319,..,..
Share of female business owners (% of total business owners),Guinea-Bissau,GNB,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Kenya,KEN,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Lesotho,LSO,..,..,..,32.30101302,33.58589337,..,..
Share of female business owners (% of total business owners),Liberia,LBR,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Madagascar,MDG,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Malawi,MWI,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Mali,MLI,..,..,..,..,8.35620616,..,..
Share of female business owners (% of total business owners),Mauritania,MRT,..,6.849315068,8.14889336,7.308377897,10.94890511,..,..
Share of female business owners (% of total business owners),Mauritius,MUS,33.32393174,30.81183134,33.32956728,33.33333333,19.85515993,..,..
Share of female business owners (% of total business owners),Mozambique,MOZ,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Namibia,NAM,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Niger,NER,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Nigeria,NGA,..,32.50944531,32.78546853,33.60595968,33.53920032,..,..
Share of female business owners (% of total business owners),Rwanda,RWA,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Sao Tome and Principe,STP,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Senegal,SEN,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Seychelles,SYC,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Sierra Leone,SLE,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Somalia,SOM,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),South Africa,ZAF,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),South Sudan,SSD,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Sudan,SDN,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Tanzania,TZA,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Togo,TGO,13.58595194,14.43661972,15.96385542,17.09111488,23.71134021,..,..
Share of female business owners (% of total business owners),Uganda,UGA,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Zambia,ZMB,21.15622849,22.93773547,22.51755266,21.37440758,21.78097506,..,..
Share of female business owners (% of total business owners),Zimbabwe,ZWE,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Algeria,DZA,6.195110373,6.721858396,7.2050673,6.656550329,6.925675676,..,..
Share of female business owners (% of total business owners),"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Djibouti,DJI,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Libya,LBY,..,..,..,..,..,..,..
Share of female business owners (% of total business owners),Tunisia,TUN,..,..,..,..,..,..,..
Share of female directors (% of total directors),Angola,AGO,..,..,..,..,..,..,..
Share of female directors (% of total directors),Benin,BEN,..,..,..,..,..,..,..
Share of female directors (% of total directors),Botswana,BWA,..,..,..,..,..,..,..
Share of female directors (% of total directors),Burkina Faso,BFA,..,..,..,..,..,..,..
Share of female directors (% of total directors),Burundi,BDI,..,..,..,..,..,..,..
Share of female directors (% of total directors),Cabo Verde,CPV,..,..,..,..,..,..,..
Share of female directors (% of total directors),Cameroon,CMR,..,..,..,..,..,..,..
Share of female directors (% of total directors),Central African Republic,CAF,20.96774194,13.54166667,9.868421053,10.45751634,18.66028708,..,..
Share of female directors (% of total directors),Chad,TCD,..,..,..,..,..,..,..
Share of female directors (% of total directors),Comoros,COM,..,..,..,..,..,..,..
